,id,tweet_id,aggression,offense,codemixed,tweet_text
3986,80020,1583732704981712897,0,1,1,
3987,80021,1583732675755405312,0,0,0,"@Babamerzoug1 @Makis_Kevrekidi @dreammixxxx @AcarUmut 3. Most Turks left during the revolution fearing repercussions for all the crimes they had committed in the past. The rest were exchanged by 1923. Only muslims that Turkey didn't want to receive, remained in Thrace."
3988,80022,1583732655199498240,1,0,0,"@freemonotheist This post is full of passion toward Caliphate, but doesn't stand on a solid intellectual ground.
How would your current nationality stop you from loving your fellow Muslims around the world? And that was the simplest question Caliphate advocates has to answer."
3989,80024,1583732570600407040,0,0,0,
3990,80025,1583732564438945792,0,0,0,
3991,80026,1583732543605514240,0,0,1,"#Quran :

 #perhaps you #dislike a #thing and #Allah #makes #therein much #good . 

( 4:19 ).

#Allah
#Islam
#Muslim."
3992,80028,1583732537381515264,0,0,0,
3993,80030,1583732535791865856,0,0,1,"#Hadith
 #HadithOfTheDay 

#ProphetMuhammad ( PBUH ) Said : 

should I not #point out to you one of the #treasures of #Paradise ? that is : 

There is no #might and there is

 no #power except in #Allah 

Sunan Abi Dawud 1526

#islam
#Muslim"
3994,80031,1583732535309504513,1,0,1,
3995,80032,1583732534445080587,1,0,0,@ShivamJ24 @zoo_bear Fool. Why there is a minority commission? Why there is discrimination on the basis of religion in constitution? Why specials rights to Muslims? Why we should pay for their Haj Travel and Maulana salary? Why temples are taxed and not Mosques? Who did this? Modi?
3996,80033,1583732533963128832,0,1,1,@Muhamma32969659 @RajagopalPS10 @arunpudur Bhai Jaan we Indian Muslims want refuge in Pakistan. India se humme bachao bhai Jaan. Humne suna hai Pakistan is growing very fast and soon will be Lumber 1 mulk in this world. Sooner or later Gazwa-e-Dunia ke baad Mars aur Jupiter per bhi Hum fateh karegein
3997,80035,1583732514689908738,0,0,0,@Ah2Mohammed @SuldanMohamed_ He was an atheist governing a Muslim country so anyone supports him are not the Muslims.
3998,80036,1583732507325104128,1,0,1,@vivekagnihotri Tumhare dukane ache chal rahe he hindu Muslim ke name pe
3999,80037,1583732502388125697,0,0,0,@hoaxprose It was so cute and the way ppl who live in non Muslim countries celebrate is so 💞
4000,80039,1583732498005385216,0,0,0,
4001,80040,1583732466270949376,0,0,0,
4002,80041,1583732427314208768,1,0,0,"@LadyVelvet_HFQ Why don't you make a report for ""Ajmer Rape scandal"". Why bbc will only shout if the victims are Muslims? Rape is Rape, right? More than 200 girls were raped. Where is the report on that?"
4003,80042,1583732351905193984,1,0,0,"2 My tweet was a solution.  Jet exalts in simple problems.  I have not peeped,  so muslims stop there."
4004,80044,1583732276537745408,0,0,0,@danthinjis Not a Muslim
4005,80046,1583732264428789761,1,0,1,
4006,80047,1583732247274082305,0,0,1,"@kanika_2203 Thanks for this info Kani 👍
And coincidentally certain Tamil speaking Muslims in Sri Lanka call it as 'Maruthondi'. Only the r sound is missing 🤔"
4007,80048,1583732183914586112,1,0,1,"@TarekFatah We Muslim???
Have you still any faith in Islam???"
4008,80049,1583732177446981633,1,0,0,@Topboychriss By all indices Atiku is the one to step down 👇. Reasons 1. It's not the turn of the North after a northern Muslim ruled and destroyed the country for 7+ years. 2. Peter Obi is more competent 3. Nigerians want Peter Obi. 4. Atiku is battling health issues. 5. Peter Obi is trusted
4009,81141,1583711530948128770,0,0,1,@swaritonang Muslim cina kelihatannya etnis Uyghur
4010,81303,1583708292416536576,1,0,0,"@thinking_panda The Western world hates Turks and muslims all over the world, but the only exception is the Uyghur Turks and the Chinese muslims. What makes them exceptional on earth? In 1990s, they were likewise infatuated with the Chechen muslims until Chechens realised their real face."
4011,112907,1583601625654259712,0,0,0,Thanks for following me on Twitter. Check out f our Instagram to see what we're  up to!
4012,114825,1583364231902400512,1,0,1,"In the midst of a series of tragic events let’s not forget about AsraPanahi an Iranian schoolgirl who was beaten and killed by the IR regime's agents during a school protest over the forced hijab law on Wednesday. 
#مهسا_امینی"
4013,116021,1583241858662117379,1,0,0,@kshahrooz It's not just disrespectful. It's actually a slap in the face of all the Iranians who have been killed for protesting against hijab. I can't believe this is happening.
4014,116022,1583241834041839616,0,0,1,@azkazaib Mujhe hijab me hi ladkiya acchi lagti hai
4015,116023,1583241773421592576,0,1,1,
4016,116032,1583240630830272512,0,1,1,@trulysecularr @DrSujinEswar1 Bhaijan aap log Tiktok aur reels main hijab karke kyu nhi nachte ho?🤔🤷🏻‍♀️ Sirf school/college main hijab karna kyu hai?acha cheating karne main asani hoti hogi kyu?😂👍🏻
4017,116034,1583240558776287232,0,0,0,"@YouHoodwinked @SocratesSon3 @ApostateRidvan @abdullahadam @Acts17David The reason Hijab spoke with JP is because his followers pressed for it, and set it up, Christians are just not that organised."
4018,116037,1583240426181447680,0,0,1,"#Iran has been making a lot of headlines lately for 2 notorious reasons: 
1. #Women protesting for #Freedom against the antiquated hijab law
2. Supplying drones to #TerroristRussia.
#IranProtests #IranianWomenLivesMatter 
Iran, you gotta do much better than this... 💀"
4019,116038,1583240265443090433,0,0,1,"AlinejadMasih: So as a journalist and a campaigner against forced hijab and being in touch with Iranian women inside the country for years and years, please don’t downplay our cars. We are not asking the government to remove compulsory hijab laws. We want an end for a gender…"
4020,116042,1583240138628698112,0,1,1,@pathseeker724 @DrSujinEswar1 Bhaijan aap log Tiktok aur reels main hijab karke kyu nhi nachte ho?🤔 Sirf school/college main hi kyu hijab karna hai aap logoko? Cheating karne main asani hoti hogi?😂👍🏻
4021,116043,1583240016054038528,0,0,0,@SocratesSon3 @ApostateRidvan @abdullahadam @Acts17David @btbsoco @btbsoco it should really be you having a convo with JP! still not sure how hijab got to the stage where he is taken so seriously amongst highly respected people
4022,116044,1583239890879205378,1,0,0,"@madiener @emilykschrader It's not about choice, it's about slapping Iranian women's movement in the face. They can call everyday of their worthless lives the hijab day, and we can't care less, but not the birthday of our girl who got beaten to death because of not wearing the damn hijab ""properly"""
4023,116050,1583239037955211264,2,0,0,"@NahayatT @BOSCityCouncil Is this a joke? This is such a shame for Boston and the US! Women get MURDERED in Iran when they wear their hijab LOOSELY, which they never had the right to choose!And instead of being their voice, you've come up with such BS?!!! SHAME ON YOU!"
4024,116053,1583238934183940096,0,0,1,
4025,116054,1583238855372656640,1,0,1,
4026,116056,1583238424093679616,1,1,1,"@sanjeevsanyal @RanaAyyub 
Hey Rana ....just bringing your attention from your beloved country's jurisdiction system...thank yr Allah that U not live there but keep love that land ... because yr brothers get 72 hoor from their
Rana the poster girl for hijab/Islam in india"
4027,116058,1583238285950070784,2,0,1,
4028,116061,1583237525644009473,0,0,1,"- complemented my hijab and it made me blush and adam told me he loves me and my hair burned under the hijab lol. The decision to wear the hijab was a big risk guys but at the end it paid off and im super happy, until then. AMAL OUTTA HERE"
4029,116063,1583237462427508736,0,0,1,"@tanyakanrl Pertama kali pake hijab tuh sd kls 2 soalnya emng aklhku pake hijab semua wlpn bkn sklh Islam, jadi keikut sampe skrg, jd sampe skrg klo keluar ga pake hijab pun gatau jdnya malu aja gtu, dan klo ada tamu laki"" gtu ya udh biasa langsung pake hijab"
4030,116064,1583237459919241216,0,0,0,-im confident as a wall and i can go up to any restaurant or mall with the hijab any day of the week.
4031,116065,1583237441573384192,0,0,0,Phew so the parties over and im super tired guys. Adam came over and i had my time with him and we talked in my room for hours and he so freaking cute. He said he likes me and that the hijab makes me look super cute and that ended any ounce of doubt i had in my decision and now
4032,116066,1583237334106968064,1,0,1,@emilykschrader Insane! You better do not support Iranian women cause what you do is slap in the face of those vrave Iranoan women who are risking their lives on the streets to free themselves from inforced hijab @theegoldan #freeiran #mahsaamini
4033,116067,1583237130964594689,0,0,1,Hey guyssssss its been on month since school started and i know i havnt been texting on twitter but i have been so busy me and adam talk way more and we are super close and im starting to open up with the hijab and im feeling more confident then ever.
4034,116068,1583237097418547200,0,0,1,UGGGH guys he got on my phone and he texted yall and i do not believe that he likes me with the hijab on. But on the other hand it does make it feel good that my crush likes me back :) #ILOVEADAM
4035,116069,1583237041868767232,0,0,1,@bbqchiickn Umm.. I've been outta the loop for a min. Who is salah and why is she in a hijab?
4036,116070,1583236999707648002,1,0,1,"@niloufarsn Or better, no day for hijab day"
4037,116072,1583236884838248448,0,0,0,"@TurgayEvren1 I think e shall not give it a religion colour Bcz tye conversation reveals that these women has stolen the items from@the store . For that purpose, people were taking off the Hijab and recovering the stolen things ."
4038,116073,1583236792160948224,0,0,1,@spektader is she only wearing this hijab because she shaved her head?
4039,116074,1583236689320812544,0,0,1,"@tanyakanrl salut bgt tiap denger cerita perjuangan muslimah2 di luar sana buat berhijab, soalnya sy udh dibiasakan berhijab dr sblm masuk bangku sekolah. waktu kecil ga pernah dikasitau scr eksplisit ttg kewajiban berhijab, tp ngerasa hijab bag dr pakaian yg emg udh seharusnya dipakai aja"
4040,116075,1583236685227098113,0,0,0,"This weekend was the best guys,me and my frends leila and yasmeen went to the mall together in melbourne and this cashier at rue 21 told me my scarf looked cute and  GAVE ME A COMPLIMENT.This is seriously the best feeling since ive put the hijab on and im so pumped for school lol"
4041,116077,1583236480562237440,0,0,0,The first week of school was a pain.the cold stares get to your head  and i started to rethink the hijab.Its more of a religious thing but all this attention im getting is starting to affect my work and im not ready to lose my only chance of becoming a teacher LOL.#keepitcoolamal
4042,116078,1583236475004469248,1,0,0,
4043,116079,1583236429303672835,0,0,0,"@IronSoldierII @AliDawah1 @mohammed_hijab Yes akhi, I understood that. I was saying that even some of the ""truths"" that you referred to above, aren't even necessarily true."
4044,116081,1583236307030900736,1,0,1,"@KellyClarksonTV These two women are liars, the situation is not good in Iran, the protests are not only for the hijab, here they kill people easily, rape girls and boys, kill children, steal students from schools and torture them.
#مهسا_امینی"
4045,116083,1583235920266166272,0,0,1,@Nasirhu84305936 @AHFarooqui @tombecky_ @IranIntl_En @jensstoltenberg Then I understand your love to the supreme leader...now imagine that your wife or sister is getting killed for wearing the hijab slightly wrong... brooooo
4046,116084,1583234952090382336,0,0,1,THIS DUDE THOUGHT JUST BCZ I WEAR THE HIJAB THEN IM AUTOMATICALLY MARRIED
4047,116087,1583234776349442049,0,0,1,
4048,116090,1583234515295940608,0,0,1,@bigbeautifulpea I guess her hijab came with a magic wand
4049,116092,1583234325117820932,0,0,1,the way my hijab chew up the front of my hair is wild 🥺 yes i wear an under scarf
4050,116096,1583233893293252608,0,0,1,HELLO PEEPS. THERE IS THIS GUY I GOT PAIRED WITH IN MY CHEMISTRY CLASS NAMED ADAM AND HE IS SOO CUTE. He has blue eyes and blond hair and wants to study biology and he is so so cute. but im scared he is gonna reject me cause im muslim and i wear the hijab 😒
4051,116097,1583233819410575360,1,0,0,"The emancipation of women, opening the way for the liberation of IRAN and the Middle East. This is the reason that the Islamic Republic won't give up the Hijab. Amplify the voices of the Iranian people as they fight for their freedom and freedom in the middle east
#MahsaAmini"
4052,116098,1583233696613642241,1,0,0,"@SayhTabsh Should women go out naked as a form of expression too? We all have dress codes everywhere, schools, mosques, churches, public decency. A hijab should not hinder expression. This is just a foolish notion that you need to flaunt your physical attributes/tastes to be seen and heard."
4053,116100,1583233616460787712,0,0,1,GUYSSS I'm so pumped like because I'm finally making a decision on an important part of my religion. Its the scarf that women wear in islam or the hijab. #givemesupport 🥲
4054,116102,1583233490350272525,1,0,0,So funny how some European Countries forcefully makes people accept the LGBT society and calls it freedom of expression but denies the same people the right to wear Hijab 🧕 and that’s not called Oppression
4055,116105,1583233242479546369,1,0,0,
4056,116108,1583233021167083520,0,0,1,@tanyakanrl aku dulu sempet ga pake hijab. terus ngga tau kenapa tbtb ada rasa pgn pake jilbab krn liat org pake jilbab keliatan anggun gitu. akhirnya coba coba dan alhamdulillah setelah pake langsung nyaman dan merasa terjaga. semoga ttp istiqomah. 🫶🏻
4057,116110,1583232837515300864,1,0,0,"@g_morkert If you support women's right to take it off, then you have to support their right to put it on. Burning, boycotting or censoring the hijab is complete hypocrisy."
4058,116112,1583232377307820032,1,0,0,"@SajidManzar @Naruto12355677 @Ali_Mustafa They had to recover their items. Don't relate everything to religion.  Some deliberately use Hijab to do this kind of act, they would not wear it normally."
4059,116113,1583232315781976064,0,0,1,renjun outfitnya selalu hijab friendly yaa bun 🥰
4060,116117,1583232029126438912,1,0,1,@Ginella_M Women in Iran are dying for the right NOT to have to wear the hijab. Ginella's wearing the hijab on TV weakens the fight in Iran against  the hijab. She is in fact unwittingly endorsing the violence of the hijab police in Iran. It is the same as as a Jew wearing a swastika.
4061,116127,1583231092789628928,1,0,0,"@Harelychap @petemageet7 @SameeraKhan Again, not a huge fan of NATO or inflation either. What does that have to do with the Iranian people protesting to not be held under the thumb of religious zealots who force women to wear hijabs?"
4062,116132,1583230329162080256,1,0,1,"@hometrivia @BOSCityCouncil @Tania4D7 The least you can do is admit your mistake and apologize.

I'm really hoping this was incompetence rather than malice and ignoring the death of young girls in Iran under forced Hijab.

Abusing #MahsaAmini 's name for your own agenda is appalling."
4063,116135,1583229431182553088,0,0,1,"2 years ago i hit rock bottom, since then i have completed Umrah, started wearing Hijab, I am a well-being councellor &amp; my small business is growing Allhumdullialh. @mhuncho weren’t lying when he said ‘And I hit rock bottom, And it was the best thing that ever happened to me.’"
4064,116137,1583229250630393857,0,0,0,"@thingy665 This tells me all I need to know about you. I think we are done. Good luck with your struggle, and don't forget to wear your hijab at all times."
4065,116138,1583229213561143299,0,0,1,
4066,116139,1583228992953282561,1,1,1,"@BehdinEran @cinemmas Are they for real? 💀

Women are getting arrested, lashed and killed ""cause they're dressed like liberal western b*tches""( Regime people words)
...and these dimwits make Mahsa day as ""cover your sinful parts= Hijab related modesty""  day  💀"
4067,116143,1583228208761085952,1,0,0,"@GovGone @atRachelGilmore Says a white man who sympathises with Pat King and his ilk. I live right downtown too. Let me guess, you didn't get any rape threats? Get a mask or hijab pulled off you, or a broken window? Didn't get spit on and mocked like the crying homeless people I saw with my own eyes?"
4068,116146,1583227892070486018,0,0,0,
4069,116147,1583227862173503489,0,0,1,@tanyakanrl Mantep pke hijab tuh pas tsn/smp krna aku msuk pesantren dan mungkin krna dari tk udh biasa pke hijab jd pas udh baligh trs wajib pke hijab ga terlalu berat gt.
4070,116148,1583227816681693186,1,1,1,"Jordan Peterson’s second sit down with Mohamed Hijab has still not redeemed him after his “message to Muslims” video. Sorry, you’re still arrogant as and stereotyping."
4071,116149,1583227776995594240,1,0,0,"This is a revolution!

These aren’t grievances simply about compulsory hijab. No one is asking for reforms.Don’t let the regime &amp; its network of apologists/lobbyists distort what is really happening.

The women &amp; men of #Iran are chanting death to the Islamic republic &amp; dictator."
4072,116150,1583227774986092544,1,0,1,"@NahayatT She didn’t died! She has been brutally beaten to death and lost her life in following days only because she didn’t wear a proper hijab, calling her birthday as a symbol of hijab is an absolute insult to her and all others who lost their lives in Iran for freedom #MahsaAmini"
4073,116151,1583227705230696449,1,0,1,"@NahayatT Hijab Day in general is very shitty, making it Mahsa’s birthday is somehow even shittier."
4074,116152,1583227477857443841,1,0,0,
4075,116153,1583227471461507073,2,1,0,"@iam_shaheen94 @IuriiParfeniuk @200_zoka uncivilised mahmuds forcing women to put on hijabs to rape and beat them want to teach someone in Twitter lol,and of course terrs like u will support another terrs like ruzzians you are the same just uncivilised donkeys,mahmud stop using twitter it was made by ur main  fear - USA"
4076,116154,1583227411021242370,0,0,1,
4077,116155,1583227184013266945,1,0,1,
4078,116158,1583226797889449985,0,0,1,
4079,116159,1583226635272146944,0,0,1,"@lustdevito @TweetsOfCats we different , wear a hijab im sick"
4080,116160,1583226123961655296,0,0,0,"Around the world- like in France, India, and even some parts of the United States. In India, the hijab has been banned from schools and classrooms, and this ban is fueling and boiling the blood between Muslims and Hindus, who are supposed to be sharing a classroom. A final -"
4081,116162,1583225599493312514,0,0,0,"India: A good portion of the country is made up of Muslims. About 14% to be more precise. In the religion, girls and women are required to cover themselves, and their hair. However, the hijab isn't accepted everywhere yet, so many of the hijab-wearing women are struggling -"
4082,116164,1583225505263673345,0,0,0,
4083,116166,1583225319967686656,0,0,1,@lili_lili_1444 @NazaninNour @mooniter ..power of suggestion works both ways. Hijab day in honor of a woman who was murdered bc of her hijab is akin to suggesting death for disobedience. Absolutely vile.
4084,116167,1583225289899126784,1,0,0,"@NahayatT Sabotaging others pain for your personal political and religious gain 
Shame on you and your outragous idea

She dies for freedom for life not for hijab"
4085,116168,1583225212669042688,1,0,1,
4086,116170,1583225187637477376,0,0,1,
4087,116171,1583225127390810113,1,0,0,@YaFavDesigner @zarxtuf Not to you I had said nothing to you I was talking to her because I've seen her couple times talking to boys like its a joke will having a hijab on have some shyness about you dont talk to boys for no reason
4088,116173,1583224880517894144,0,0,1,@MuhammaddNawaz @Ahmadnawazaps @ImranKhanPTI @arslankhalid_m @OfficialShehr @OfficialDGISPR @MirMAKOfficial @waqas_amjaad @mugheesali81 @Farzana_Rasab @SdqJaan @javerias Ma sha Allah....
4089,116175,1583224784166719488,0,0,1,omw to dye my hair red but im in the mood to wear hijab so i can’t swagger around with my new hair and it’ll be a waste of moneyyy
4090,116177,1583224165406224388,0,0,1,"🧕
code:1F9D5
PERSON WITH HEADSCARF(Supplemental Symbols and Pictographs)
= woman's headscarf, hijab"
4091,116179,1583224037794545664,1,0,0,@claudiapendleto @TamronHallShow @NazaninBoniadi It's really not only the hair...they beat up school children to death and force their families to go with regime's story line that it was accident or suicide. They've done that everytime people have ask for any right. Hijab is only one of them. Iran is like a large prison.
4092,116182,1583223503137910784,0,0,0,"@AlinejadMasih Never forget the true meaning of Hijab it is your connection with your LORD
NOT men. 

Cover or not decision the is yours. Allah swt knows the Jihad whether it’s for HIM or men.
 
Peace✌🏽To all the Sister’s around the world wherever there is oppression.

Allah knows best."
4093,116183,1583222318779994112,1,0,0,"And you can just see how some of these folks treat the staff badly and how they talk about our kid’s former ECE, who wears a hijab. Ugh. The struggle of wanting your kid to have all these resources and then dealing with these fools on a daily 🙄"
4094,116186,1583221653684727808,1,0,0,
4095,116190,1583220749321801728,0,0,0,"@conormadigan6 Oh I know.  I've been to Albania, Kosovo and Muslim cities in Bosnia.  If there weren't minarets on the skyline you wouldn't even know the people there were Muslim since there are no hijabs."
4096,116193,1583220380797259776,1,0,1,@GolosAmeriki @Lapointe_JP *Really shameless appologist. it's so many years she tells people in the US that Hijab is part of Iranian culture and Iranian people don't mind it. she is Our Walter Duranty!
4097,116194,1583219928924319745,0,0,0,@itstrue2021 I have seen some pagans use head coverings. I think one even said she used a hijab like one but realized it is harder to exist with one. So she did scarfs mostly.
4098,116195,1583219909882150912,1,0,1,
4099,116199,1583219368057786368,1,0,0,"@1manoula @socojennedwards @ksadjadpour I guess you are a Muslim from India! That explains your view of the hijab. You see it as a symbol of freedom! It represents your right to be yourself! But if it is mandatory for everyone, then it's symbol of opression, not fate! Me- not hindutva, and not young at all! Stay well"
4100,116200,1583219217611956224,1,0,0,@Ali_Mustafa If same some womens remove sarees of hindu womens then how will hindus react if sarees are their dress hijab is muslim dress no one dare to do.that with any women
4101,116202,1583218981724622848,2,1,0,
4102,116203,1583218968625455107,0,0,1,"The visual diversity in #GothamKnights is so refreshingly pleasing. Nightwing is clearly of Romani descent, Talia al Ghul wearing a hijab. Also, the chemistry of the Bat Family is lovely. #GothamKnightsSpoilers @GothamKnights"
4103,116205,1583218687498104832,1,0,1,In just about 5mins on sm I’ve seen: video of killing of Udai Al Tamimi; Israeli soldiers brutally arresting young Pal man holding him down on ground w gun; Israeli soldier confiscating bike of Pal child; 4 Israeli soldiers huddled over Pal woman on ground pulling her from hijab.
4104,116206,1583218397529378819,1,1,0,"@theJagmeetSingh How many hijab wearers were killed in the streets this week Jag? 

Since you seem to be the only one who says it, or thinks it, you must have data to back it up right? You clown ass loser"
4105,116207,1583218350716424192,1,0,1,"@Tania4D7 Why do you want the birthday of a girl, who was murdered for not wearing her hijab correctly, labeled as ""Boston Hijab Day""???"
4106,116208,1583218347205763072,1,0,1,"@NahayatT we don't need this right now!!! why don't they get that this whole revolution is not about the fucking hijab?!?!?! it started because they murdered an innocent girl for wearing it wrong. people are sick and tired of the dictatorship.
They want democracy and freedom
#مهسا_امینی"
4107,116211,1583217912893972480,1,0,1,@emilykschrader These Boston hijab politicians are out of touch clowns 🤡 and if this isn’t a headline on NIAC’s website within the hour I’ll be surprised. #opiran #iranlobby #MahsaAmini‌ #nika_shahkarami
4108,116212,1583217884385644544,1,0,0,
4109,116214,1583217453408346113,0,0,1,
4110,116215,1583217334247821312,1,0,0,"@SuhagAShukla I don't know. A 7 year old should *never* have to wear the hijab. Any parent or teacher forcing it on a 7 year old should be sued. How can a 7 year old be exercising ""freedom of choice""?"
4111,116217,1583217249753915392,0,0,1,"@tanyakanrl Dri SD sblm tdr diceramahi terus sama spupu pentingnya pakai hijab, dosa apa yg didpt klo anak yg udh haid gk pake. Ibu awalnya ragu aku istiqomah, tp bapak full supports jd yash... Alhamdulillah"
4112,116220,1583216889290846208,0,0,1,@IlhanMN Thank you for wearing the hijab!
4113,116221,1583216854968852480,0,0,0,@LeGoatCally @fruitypops01 @JohnsonPezza @Turkish_hackney @kevlondon4 Exactly. I assume they mean niqab rather than a hijab. These people also always say burkha which are rarely seen. I agree with the point that balaclavas should be banned but not face coverings with a religious basis.
4114,116222,1583216516635713543,1,0,1,"@Reuters The West herself has double standards..
Endorsing women rights in Iran what they want to wear but if the same women wanna wear Hijab in France then-------.
Hypocrisy has no limits!!!!"
4115,116223,1583216442568499201,0,0,1,@OzFire1 @drhashamnaim @SkySportsNews See you're just moving the goalposts now nobody is saying they can't play football that just can't wear a hijab. Aslong as it's a sporting one that comes away when pulled it shouldn't be abnned but it doesn't stop anyone playing or attending matches all sports have dress codes
4116,116225,1583215741494444033,0,0,0,"@biggestpuma @MikeTaylorShow 
Speaking of Iranian women removing their hijabs, ever notice how beautiful Middle Eastern women are?"
4117,116226,1583215732942594054,0,0,1,
4118,116228,1583215644149178372,0,0,0,"@IncognitoPengy I count fourteen women and girls in that food court, in a few seconds footage, openly eating their meals without their hair covered. The Hijab is the Berlin Wall that is falling."
4119,116229,1583215539937501191,1,0,1,"In the midst of a series of tragic events let’s not forget about AsraPanahi an Iranian schoolgirl who was beaten and killed by the IR regime's agents during a school protest over the forced hijab law on Wednesday. 
#مهسا_امینی
#MahsaAmini"
4120,116230,1583215530042744832,0,0,1,@elikasadeghi @Meta Potential new looks without the hijab apologies if I used the incorrect name here
4121,116233,1583215204707753987,0,0,1,"AsraPanahi an Iranian schoolgirl who was beaten and killed by the Iran regime's agents during a school protest over the forced hijab law on Wednesday. The Islamic regime obtained an on air forced confession from her uncle to distort the fact. 
#مهسا_امینی
#MahsaAmini"
4122,116234,1583215097446817801,1,0,1,"@BOSCityCouncil The recommendation of Hijab day by @Tania4D7 is an actual slap in the face of all the Iranians. She has been killed by hijab police and all these protests are because women in Iran don't want compulsory hijab.
She totally received the message wrong!"
4123,116235,1583214830172794881,1,0,0,@sarapeymanpour I see here and there (in LinkedIn for example) the black Muslims try to twist the truth of Iran. They try to normalize ‘headscarf’ instead of ‘hijab’ and repeatedly share such the posts.
4124,116236,1583214593043636226,0,0,1,
4125,116237,1583214481189982208,1,0,0,"Wearing Hijab is a personal choice, you cannot enforce to everyone. 

I support the protest of Iranian women. 

If you really want to enforce something, enforce the essence of Quran"
4126,116242,1583213850484039681,0,0,1,@PETCOINTELPRO New Jersey teachers accused of pulling a student’s hijab will often sue an Olympic fencer when they feel threatened
4127,116243,1583213688583921664,0,1,1,1st #abortion next #moralitypolice are coming. Get you #hijab now #girls
4128,116244,1583213454361362432,0,0,1,"@upcheckup2 @hazardg24 @MitraSarbajit @200_zoka The joke about mum and sis in hijab is a bad joke, it really hit 👊  hard 🤣🤣🤣🤣🤣😂🤣🤣👶👶👶"
4129,116245,1583213347150868480,1,0,0,"Why didn't @melaniejoly have a all-women's foreign affairs meeting when Quebec in Canada banned the Hijab through Canadian law?

We can see this is just a stunt."
4130,116246,1583213055978004480,1,0,1,@ndtvindia Dharm ki swatantrata aaj yaad arahi hai hijab par toh bohat bawal kiya Karnataka main kyu apna dharm dharm hai aur dusray ka dharm dharm nahi kiya yeh dogli ratniti chodo aur bharat jodo
4131,116248,1583212829557284865,1,0,0,"@g_morkert Is hijab better or being sold slaves after #NATO destroys ur country #Libya or #US protects thousands of #Terrorists &amp; steals ur oil #Syria or ruins an entire generation #Iraq or allows its ally to starve &amp; commit genocide #Yemen 
How many examples needed?"
4132,116249,1583212609259831296,0,0,0,"@MaryLouDeHoop1 re, hijab: I think you may wish to read her book:
@YasMohammedxx 
Since I've not read it, I cannot endorse it or otherwise. I was only trying to find a quote (perhaps from her?) that described what it may be like to be imprisoned behind a burka."
4133,116251,1583212232376057856,1,0,1,"In Iran a young lady was beat to death because she wasn't wearimg her hijab correctly.  But sure, let's let Christians determine policy in the US."
4134,116252,1583212081997717504,1,0,0,
4135,116254,1583211850489278464,1,0,0,
4136,116255,1583211848555384833,1,0,1,"Beto O'Rourke was the compromise, A Wealth Tax is the floor, A tennis ball in a hijab is an insult."
4137,116256,1583211640526639104,0,0,1,@g_morkert The cloth they throw on their heads isn’t even considered hijab lol
4138,116257,1583211538042609664,1,0,1,@chadiban313 Did you know what the Michigan republicans governor nominee said about Hijab? These republicans are worst than democrats sodomy. They hate Islam more than sodomy.
4139,116258,1583211515951214592,1,0,0,
4140,116259,1583211466806554624,1,0,0,"@vicusbass @sarfraz_torabi @khamenei_ir No but they do beat women bc they wear a hijab. It’s the exact same thing. Open your eyes, hypocrite."
4141,116260,1583211399060553728,1,1,1,"3 years ago anyone condemning a hijab would have been crucified as an Islamophobe. 
Today you're a hero. You people are nuts. 
@DeadlineWH"
4142,116261,1583211398565228544,0,0,0,"@FelipeMurrelli @fatima_gunning @MariaLaoise Also, they will probably tell you that the hijab is a cultural thing, not a religious one. Notwithstanding the fact that many Irish Muslim women will tell you that they don't choose to wear it at all; not to mention the women in Iran who are choosing in public not to wear it ..."
4143,116263,1583211232869330946,0,0,1,"@MeterMalarkey I looked at her Instagram, she is only following 7 people, salad and 6 beautiful women in hijabs!"
4144,116267,1583210612116447232,1,0,0,
4145,116268,1583210256066576384,1,0,1,"@NahayatT @BOSCityCouncil This is incredibly disrespectful and sickening. You portrayed #MansaAmini ‘s murder in the hands of Sharia Police, as a day of celebrating hijab?! the exact tool of oppression used as the excuse to murder her? How can you do such a thing? Make it go away #Iran @TheLeadCNN"
4146,116269,1583210154861809664,0,0,1,
4147,116270,1583210026927202305,1,0,0,@DrSherifEmil @emilykschrader OMG Dr Emil! You are an incredible man!!! Thank you for shedding like on the oppression that comes with hijab. I will always be angry with CMAJ and what they did to you.
4148,116272,1583209889291440128,0,0,1,"@sofizamolo People of iran from 5 weeks ago start to protesting against Islamic regime in iran cause this regime killed 22 years old women #MAHSAAMINI just for hijab and after this terrible crime Islamic regime in iran killed more than200 men's,women's and children in street just for protest"
4149,116274,1583209531777069056,0,0,1,"@KimChoiElf #MahsaAmini, the twenty two yo girl who was arrested and beaten by the
""Islamic Moral Security Gestapo"" of Iran 's
Islamic Republic, passed away a few hours
ago.She was arrested for ""improper hijab!"""
4150,116275,1583209375208214528,1,0,0,"May God be with the people of Iran today. It should be a woman’s choice to wear a hijab. 

Our faith in God is personal, so how could a government force people into submission? 

Those calling themselves Muslims and promoting the FORCING of the hijab should be ashamed."
4151,116276,1583209284766027776,1,0,0,
4152,116278,1583209207158841344,0,0,1,These two hijab pins on my head are really the only thing keeping me together rn
4153,116279,1583208994935447552,0,0,0,@stb857 @CentreGround6 @SamRamani2 The rugby team is refusing to wear a hijab.
4154,116280,1583208981178519552,1,0,0,
4155,116281,1583208677653504000,0,0,1,"@majidalameri3 I'm sure she is quiet beautiful with her Hijab on.
Shujran"
