,id,tweet_id,aggression,offense,codemixed,tweet_text
6226,168687,1.58587E+18,0,0,0,@WoniWroos Don’t want to get injured.. have to be fit in time for IPL
6227,168689,1.58587E+18,2,1,0,
6228,168694,1.58587E+18,0,0,0,@ICC Not sure why Australia was chosen for this premiere event. It is clear till now the weather conditions will lead to either no result or teams on the backfoot winning because of the deceptive DRS rules. IPL rules. T20 world cup is a waste of money and time
6229,168697,1.58587E+18,0,0,0,@ICC Not sure why T20 World Cup was organised at this time of the year. Australia is struggling with the weather conditions and there has not been a single day so far where there is no weather disruption. Waste of time for a premier event. Epic failure. IPL is better.
6230,168699,1.58587E+18,0,0,0,"@WasimJaffer14 @surya_14kumar @Cricketracker Barring the IPL stat padder, we have one of the best top order. I mean with Kohli back in form, with SKY in the form of his life, Hardik in an ultra confident &amp; calm mode, Rohit is not at his best but not in bad form either, DK also shows his value from time to time."
6231,168700,1.58587E+18,0,0,0,@ImTanujSingh Then they should marry after RCB winning IPL
6232,168702,1.58587E+18,0,0,0,@SRazaB24’s T20 stats in 2022 is just unbelievable. This man must play the @IPL.
6233,168703,1.58587E+18,0,0,0,
6234,168704,1.58587E+18,2,0,0,@CricCrazyJohns Fraud wc ipl can never be like this
6235,168705,1.58587E+18,0,0,0,"@aravint_2107 @Cricketbaba5 @NotTheDarkBlade Will still be better than most guys they have.

Also this IPL should be home away format, so expecting that problem not to be as magnified as it was on Mumbai pitches."
6236,168707,1.58587E+18,0,0,0,"@SriniMaama16 Not just CSK, Raza can be an asset for any IPL team who is looking for a good middle order batsman with the ability to bowl 2 to 3 overs in every match. Hope he gets a IPL contract in this auction."
6237,168708,1.58587E+18,0,0,1,
6238,168709,1.58587E+18,0,0,1,@ZidZidane3 @atkmohunbaganfc KGSPL used to lean heavily on Sourav Ganguly to get some IPL fans to show up for atk fc matches. They will need to do that again because real #MohunBagan fans are increasingly turning away. We see that in the non-Derby matches where extra hype isn't there. #RemoveATK #GoenkaOut
6239,168710,1.58587E+18,0,0,0,
6240,168712,1.58587E+18,0,0,1,"@sigma__male_ @CricCrazyJohns Winning bro this time , big boys are ready for this , extra factor rohit luck even dhoni has failed against rohit in ipl final."
6241,168714,1.58587E+18,0,0,0,
6242,168715,1.58587E+18,0,0,1,@visheshkoul @SloggSweep @Fanpointofviews Sikander has had some stellar years but man always fails on the biggest stage in WCs. I'm sure IPL teams won't pick him for his ३ wicket haul yesterday. Should score runs against big teams.
6243,168717,1.58587E+18,0,0,1,🌀The availability of Ben Stokes in IPL 2023 depends on England's schedule.
6244,168718,1.58587E+18,0,0,1,"@Mahiyank_78 Brother it’s easy to like Rohit, Kohli and Dhoni together and you even enjoy those matches more.
Let’s keep these fan wars for IPL only 🙌🏻"
6245,168719,1.58587E+18,0,0,1,"@nandinisharma99 Lol..
What about Arshdeep? after a few seasons of IPL &amp; playing for the country 
😃"
6246,168720,1.58587E+18,0,0,0,"@autumnfall098 Hayden is a decent commentator(in IPL), that is it!"
6247,168721,1.58587E+18,0,0,1,"@pra_tea_k_ 4 din pehle sabne likh diya 
Kohli ko kbhi troll nhi krenge.
He’s the greatest of all, there’s no comparison at all and then back to business.

Believe it’s easy to like both Virat and Rohit.
Also you enjoy matches more then.

Couldn’t we keep this versus war for IPL only? 🤷🏻"
6248,168723,1.58587E+18,0,0,1,@Krish__Tweetz_ @muvisfreak Orai IPL diff country ki adatam diff
6249,168724,1.58587E+18,0,0,1,Sikinder Raza.. Brad evans.. nagarwa.. ervine.. muzarbani deserves IPL spot @IPL rey luccha mushti pooran ki 10c iche badulu.. veellaki life ivvandi..
6250,168725,1.58587E+18,0,0,0,"@ryanburl3 You guys were phenomenal. Believe it or not, I predicted on 1st ball of Pak batting that Zw is going to win.
Awesome bowling from opening bowlers and others as well.
IPL contract on d way..
Listening @mipaltan @ImRo45 ?"
6251,168727,1.58587E+18,2,0,0,@DennisCricket_ They don't deserve to play IPL
6252,168728,1.58587E+18,0,0,1,@HerNameIsAditi Mai bhi jab India world cup aur Rcb Ipl jeetegi 😭🤣🤣
6253,168730,1.58587E+18,0,0,1,Quality of close matches and upsets in #WCT20 is so much better that planned nail biters of #ipl
6254,168731,1.58587E+18,0,0,1,@serialsstar @muvisfreak Mark esadu kabatte ipl lo 5 cups techadu.. anthenduku Great captain anapade dhoni meede semis finals lo wins unnay.. ippudu deeni credit dhoni ki istara leka Mumbai team ki istaraa?
6255,168732,1.58587E+18,2,0,0,@findblrproblems @SportyVishal @TheBarmyArmy Lol rcb v csk is not even rivalry. Rivalry means fight between most successful and popular teams which bring viewers. Cak v mi is biggest rivalry in ipl.
6256,168736,1.58587E+18,0,0,0,"When the womens IPL starts, watch out for “womens cricket journalists” who get gigs in franchises as “auction strategists”, “analysts”, “operations heads” etc. In other words follow the money and you will realise how a bunch of pathetic cricketers are propped up by a nexus."
6257,168737,1.58587E+18,0,0,1,@AMIT_GUJJU KL Rahul only played well in IPL . Because money 💰 matters most .
6258,168738,1.58586E+18,2,0,0,"And while Wasim &amp; Waqar were happily sitting criticising Imad &amp; Azam Khan for choosing CPL over domestic cricket in the last T20 vs England, did they forget what business they had in coaching IPL when Pakistani players were banned from playing? They didn't go for the money??"
6259,168740,1.58586E+18,1,1,1,"@Rehmankhan49 @im_Boies45 IPL bhe biggest cricket league ban gayi cheating karke

Jaake papa dada se complain kyu ni karte cheating ki?

Bankrupt cricketing board Pakistan"
6260,168741,1.58586E+18,0,0,1,"Muzarabani &amp; Ngarava deserves IPL contract.. they both did tremendously well at the death yesterday. 

#ZimVsPak #PAKvsZIM"
6261,168743,1.58586E+18,0,0,0,
6262,168744,1.58586E+18,0,0,1,"Why not #Rishabpant in place of #KLRahul , pant will give atleast 10-15 run, if all well, in 20 ball 30-35. He can encourage in field.
Left handed in top order. 
Bhai, class Nehi chahiye, run chahiye, stylish shots se thodi na cup milta hei. Dekhna hei toh IPL me dekh lo style."
6263,168745,1.58586E+18,0,0,1,
6264,168746,1.58586E+18,0,0,1,@CricCrazyJohns Raza ko Ipl Contract milna chahiye
6265,168748,1.58586E+18,2,1,0,"@shauntait161 India should not support Pakistan as long as the big-mouth Rameez Kameez rules. Previously working in IPL as an employee he thinks he has the might to bad-mouth IPL and Indian team? Well, Karma revisits and it does like a thud on beggars @iramizraja @TheRealPCB @captainmisbahpk"
6266,168749,1.58586E+18,0,0,1,@Avneeshamethi @MBargawen @IamAjaySehrawat Wo Bharat nahi tha IPL tha aur usme wo nirdosh sabit ho chuke hai
6267,168750,1.58586E+18,0,0,0,"@klrahul is getting trolled after two failures, I hope he will do well, There will be a lot of pressure on him as @SDhawan25 has been consistent in IPL and ICC tournaments. New talent pool is also strong."
6268,168753,1.58586E+18,0,0,1,@SRazaB24 Raza for KKR next season .. IPL loading 👌👌👌what a win … best is yet to come 🙏🙏🙏
6269,168754,1.58586E+18,0,0,0,@suriyal_shrey @Ro45Goat @CricCrazyJohns Indian players played whole IPL season on those grounds
6270,168755,1.58586E+18,0,0,0,"@AdamTheofilatos You are our friend, Invite you to IPL"
6271,168756,1.58586E+18,2,1,0,@DennisCricket_ Nah we can't give employment to terrorist nations like Pakistan... IPL is for big countries with great cricketing stars
6272,168757,1.58586E+18,0,0,1,@mufaddal_vohra Time to bring zimbabwe players in IPL... They played very well 🙏
6273,168758,1.58586E+18,0,0,0,@vikramsathaye Why doent apply to IPL sir ? We have seen some dramatically changing overs in IPL too.
6274,168759,1.58586E+18,0,0,0,"IPL 2023: IPL franchises go BIG on Australian stars, offer yearly contracts to play round the year."
6275,168760,1.58586E+18,2,0,1,"@live4virat Because IPL is like private job perform or perish. ICC events is like ""Sarkari naukri"""
6276,168762,1.58586E+18,2,1,0,"@DennisCricket_ Listen, we don’t need any Pakistani player in the IPL in the first place. It’s the biggest T20 franchise tournament already. It's unnecessary to have players from the country which always tries to harm us. Btw, why do you want Pakistani players in the IPL? Isn’t the PSL enough?"
6277,168763,1.58586E+18,0,0,0,@DennisCricket_ We will let Zimbabwe players to play in ipl beacuse they are better than Pakistan players.
6278,168764,1.58586E+18,0,0,0,@GabbbarSingh The difference is that most of our ex cricketers of note are retained by the Board or attached to a channel who have won telecast rights. The others are either attached to IPL franchises or the cricket academy. In Pakistan they are mostly on you tube and have to rabble rouse !!!
6279,168765,1.58586E+18,0,0,0,Some of the Zimbabwean and Netherlands cricketers deserve an IPL card.
6280,168766,1.58586E+18,0,0,0,"@RorschachTan @Spubg47191556 @MazherArshad @iMRizwanPak @FakharZamanLive Obviously the mgmt understands better but from a neutral/ outsider pov, Ishan Kishan adds a lot to Ind team. KL is very ‘lucky’ to be in the 11. IPL and intl 🏏 are very different. Anyhow, Ind can win this🏆 due to sublime form of VK &amp; SKY if they perform in knockout matches"
6281,168767,1.58586E+18,0,0,1,@SRazaB24 i am a fan of u from India and Want to see u In @IPL ...Goodluck for Future SIKANDAR.
6282,168768,1.58586E+18,1,0,1,@wwasay IPL mei kaam bhi toh chahiye
6283,168769,1.58586E+18,0,0,0,@Cricupdatesfast IPL Player
6284,168770,1.58586E+18,1,1,1,@suriyal_shrey @Ro45Goat @CricCrazyJohns Lol ab facts bole to mirchi lag gayi he is only captain to lose against pak 😭 aur rahi IPL ki baat to haarcb ke chode kuch na he bole to accha hai 😭🤣🤣
6285,168771,1.58586E+18,0,0,0,"@Jateenkumar14 @TukTuk_Academy Rahul is a pure IPL star, but he really doesn't deserve so many chances that to in a world cup event, lets think what is good for the team and he doesn't fit the bill"
6286,168772,1.58586E+18,0,0,0,"@virajmehta16 Its again because of packed schedule. Aus season starts in Dec but they have to customary tests during that time. After that, PSL IPL windows to ruin the cricket."
6287,168776,1.58586E+18,2,1,1,"@GULLYCRICKET7 @Ro45Goat @CricCrazyJohns Rohit fans are kids.. with zero cricket knowledge 
Kya kare ir pr chot aagyi hogi.. IPL ke nibbe 😭😭"
6288,168779,1.58586E+18,0,0,1,@virendersehwag Sahwag bhai aap IPL kab khel rho ho 🙄🙄
6289,168782,1.58586E+18,0,0,1,@ESPNcricinfo This guy truly deserve IPL contract....one of the best in current allrounders🔥👏👏
6290,168785,1.58586E+18,0,0,1,@SRazaB24 This guy truly deserve IPL contract....👏
6291,168786,1.58586E+18,1,0,1,
6292,168787,1.58586E+18,0,0,0,@rajasthanroyals You being the inaugural IPL Champions.
6293,168790,1.58586E+18,0,0,1,"@SRazaB24 Congrats bro, so happy to see such an energetic cricketer in the field....lots of respect from India...hope to see you in IPL 😀all the best to take the Zim team to the same level as A&amp;G Flower days"
6294,168791,1.58586E+18,2,0,1,@BoyOfMasses Then there is pinisher kollyy played ipl final 3 times and choked in all 3🤣
6295,168793,1.58586E+18,2,1,0,
6296,168795,1.58586E+18,2,0,1,"@AJ_Philosopher @kunaalyaadav Yeah man sad, I don't care if this was during IPL, but imagine hating on our own players, really sad, that too during #ICCT20WorldCup2022"
6297,168796,1.58586E+18,2,1,0,@DennisCricket_ Someone tell @DennisCricket_ that the value of @IPL teams is more than GDP of @GovtofPakistan
6298,168797,1.58586E+18,1,1,1,@savarnafascist IPL base price സെയിം വെക്കാനാണ് 😊
6299,168798,1.58586E+18,2,1,1,@DennisCricket_ Lol stop the terrorist shit and India will let beggars @GovtofPakistan  @TheRealPCB play in @IPL
6300,168800,1.58585E+18,0,0,1,"🗣Umesh Yadav is still one of the dominant T20 bowlers in the world with the new ball. At his age, it’s a great story. Hope he keeps continuing because the IPL is one of the best tournaments in the world.
- David Hussey, Mentor, KKR

#UmeshYadav | #KKR"
6301,168802,1.58585E+18,0,0,0,@SRazaB24 An Ipl contract awaits in 50 days king!
6302,168803,1.58585E+18,1,0,0,"@BallettShaun @ProteasMenCSA Happy you mentioned the IPL where the big boys play. Remind me please, which IPL team does Bavuma play for? Oh wait I'm confusing the IPL with our local T20 tournament. Which franchise bought your hero? 
That's right, he is so useless that NOBODY wants him, not here or abroad🍻"
6303,168804,1.58585E+18,0,0,1,"@SRazaB24 Well played bhai.. congratulations 👍 

You thoroughly deserve an IPL contract bro ✌️"
6304,168805,1.58585E+18,0,0,0,@ateeb1988 @Husnain__95 We win cuz the main team went to IPL if you remember we lost most of the matches in which they had full strength side
6305,168808,1.58585E+18,2,0,0,"Year 2012 

- His worst year. Failed as a captain miserably in all formats including IPL and CLT20 

- However, he had just led the team to WC and 2nd IPL in 2011 and also went on to win CT in 2013. 

Law of averages .. 

Won ICC events in 2011 and 2013 

Can't win every year."
6306,168809,1.58585E+18,0,0,0,"Year 2010 

- Won the IPL, CLT20, Asia Cup
- Great year with the bat in all three formats especially tests. 
- Part of both ICC ODI and Test teams of the year 

Losing the T20 WC was his only failure that year."
6307,168810,1.58585E+18,0,0,0,"Year 2009 

- ODIs - 1198 runs at 70 avg 85 SR 
- Highest in the entire world 
- ICC ODI player of the year 
- Tests - Number one Ranking 
- 369 runs at 92 avg 
- Cap and WK of both ICC ODI and Test teams of the year 
- Good IPL

The only failure for him that year was T20 WC"
6308,168812,1.58585E+18,0,0,0,"Why is @SRazaB24 not picked by any #IPL team? With his current batting form , he can be an enforcer at no. 4. Plus his ability to give you 3-4 overs of spin per match. He could be a wild horse for any team."
6309,168814,1.58585E+18,1,1,1,@AMIT_GUJJU Bahi rahul ko bahar kr 2 is s acha to rishab ha selfish ha ipl m b apna leya khelta ha aur nationa team k leya b apna leya
6310,168815,1.58585E+18,0,0,0,@irbishi @AnuruddhaWimal6 Hope he gets into the leagues Ian especially BBl and Ipl which may boost his preparation
6311,168818,1.58585E+18,0,0,1,"@AMIT_GUJJU IPL में Top रहता है
आज flop हो जाता है"
6312,168819,1.58585E+18,0,0,1,"Zimbabwe Vs Pakistan recorded the peak viewership of 6.6M on Hotstar yesterday.

- Highest ever in 2022 for a non India international match! 

#crickettwitter #kingkohli #ipl #rohitsharma𓃵 #virat"
6313,168821,1.58585E+18,0,0,0,
6314,168823,1.58585E+18,0,0,0,@DTA_ADDS @abdullah_0mar “ I want to play IPL. Screw the PCB” 😂😂
6315,168826,1.58585E+18,0,0,1,"He need more chances so that atleast he will fit for IPL.  IPL is more important than WCT20
#KLRahul𓃵"
6316,168827,1.58585E+18,0,0,0,@CarolinamarinHK @davidwarner31 @CricketAus Paytm trophy pans cry more . Aus will going to win wc meanwhile your IPL guys will going to win paytm trophy 😆😆🤭🤭
6317,168828,1.58585E+18,0,0,0,"@gurkiratsgill mate perfect player for any frnahcise team, he needs to play ipl, and like wipl, we need to bring in rule of two associate players for every team"
6318,168829,1.58585E+18,1,1,1,@AMIT_GUJJU @klrahul భయపడకు మిత్రమా.... IPL కాకుండా అప్పుడప్పుడు ఇలాంటి international matches కూడా అడాల్సి వస్తుంది 🏏🏏please be prepare
6319,168830,1.58585E+18,0,0,1,@nataraj_tamilan Well said bhai lekin no big sponsers and no money like IPL :* #BabarAzam𓃵 #PSL #IPL2023
6320,168831,1.58585E+18,0,0,1,"I am sure in this year's @IPL Auction teams will be eyeing on @SRazaB24 . Let's see who will be lucky enough to have him.
#IPL2023 #IPLAuction"
6321,168832,1.58585E+18,0,0,1,@TheRealPCB Quality of @OfficialPSL needs to be improved... Don't compare with @IPL .... It's far away from it at least to think..
6322,168833,1.58585E+18,2,0,1,"@vikrantgupta73 @surya_14kumar We admire you a lot... Don't be a biased journalist please. Please pinpoint how #KLRahul has failed consistently &amp; how long he should get selected in International cricket based on his bullshit IPL performances..

Enough now .. #T20WC2022 #INDvsNED"
6323,168835,1.58585E+18,2,1,1,
6324,168836,1.58585E+18,0,0,1,"@SRazaB24 is going to be one of the most expensive players in the IPL 2023 player auction.

Likh ke le lo."
6325,168837,1.58585E+18,0,0,0,
6326,168838,1.58585E+18,0,0,0,@harbhajan_singh @ZimCricketv Take some bowlers from Zimbabwe in IPL
6327,168840,1.58585E+18,1,0,1,@IamAjaySehrawat अजरूदीन said - राहुल जी अगर इलेक्शन हर गए तो 11 प्लेयर की एक IPL टीम बनायेगे क्योंकि आप जितना पैदल चल रहे है आपको विकेट पे दौड़ने की प्रैक्टिस तो हो ही गई होगी ? और जब आप फिर से इलेक्शन हर जाएंगे तो हारने के बाद कांग्रेस के पास आखिर में 11 ही बंदे बचेंगे ना ? 🤭😜
6328,168842,1.58585E+18,0,0,0,@SRazaB24 u where outstanding your ipL contract is on
6329,168843,1.58585E+18,0,0,0,@melindafarrell Bring them to IPL.
6330,168844,1.58585E+18,0,0,0,@JemiRodrigues You even get women IPL ! Now from here make sure you and unit put centuries to centuries on board 👍
6331,168845,1.58585E+18,0,0,1,"@AMIT_GUJJU Replace him with Shikhar Dhawan, that will be much much better choice 👍 #KLRahul ko ipl ke orange cap ke lye release kardo 😤"
6332,168847,1.58585E+18,0,0,1,
6333,168848,1.58585E+18,0,0,0,"@TARUNspeakss If not IPL, then surely they will get contract for overseas IPL teams"
6334,168849,1.58585E+18,0,0,0,"@sp_fleming7 W, can never forget goated league IPL"
6335,168850,1.58585E+18,0,0,1,
6336,168854,1.58585E+18,0,0,0,@ovshake42 And an IPL contract.
6337,168857,1.58585E+18,0,0,0,@vikramsathaye It also apply to ipl . It's accuracy of mumbai indians that is making them champion .
6338,168858,1.58585E+18,0,0,1,@SRazaB24 Who want to see raza and Evans in IPL💝💝
6339,168859,1.58585E+18,0,0,0,@SecretTrader16 @bhogleharsha I’d play Hooda over KL anyday. KL is good for test matches. But the powers of IPL won’t let it happen.
6340,168860,1.58585E+18,2,1,1,
6341,168862,1.58585E+18,0,0,0,@rajasthanroyals RR winning 1st IPL title.
6342,168863,1.58584E+18,0,0,0,"@vikrantgupta73 @rawatrahul9 @wwasay @mohsinaliisb @razi_haider 

Equal pay men n women
IPL women done

Now can we have Men vs Women cricket in T20. May be this will help women crcketrs be more competitive in women's cricket else can we mix women and mens cricket and play matches"
6343,168864,1.58584E+18,0,0,1,@Jo43372378 @ProteasMenCSA I can pull Virat's stats for the couple of years he was off form...same with Kane Williamson including IPL etc
6344,168866,1.58584E+18,0,0,0,The short format has taught us one thing. There is not much advantage of experience and the past. One over and your entire past record can become redundant. That’s the most amazing thing about this format . Doesn’t apply to IPL 🤣
6345,168868,1.58584E+18,0,0,1,"Virat Kohli completed 1,000 runs in international cricket in 2022. He missed out on the previous two consecutive years, a great going for Virat. 

#ipl #ipl2023 #slogover #kingkohli #virat"
6346,168871,1.58584E+18,2,1,1,
6347,168873,1.58584E+18,0,0,1,
6348,168874,1.58584E+18,2,1,0,"@jpoomath They don’t have IPL, but looks like they have other revenue streams 😂😂😂😂"
6349,168875,1.58584E+18,0,0,0,
6350,168876,1.58584E+18,0,0,0,@SRazaB24 hope to see u  playing for RCB in ipl 2023
6351,168878,1.58584E+18,0,0,1,@mipaltan sir for IPL 2023 auction we need some fast bowlers and sprinners for that we need money in that case we will release ishan kishan and definitely we will pick him again the same strategy we have already used for nathen counternail once thing about it
6352,168880,1.58584E+18,0,0,0,
6353,168881,1.58584E+18,0,0,1,"@Samuel1999999 @AthulGovind12 @ArfaSays_ I am not a fan of Sanju Samson outside IPL... (He is among my favorites in IPL season)

However, continued failure of KL Rahul and average performance of Rohit Sharma, I think he should be given a lot more chances even if he is not able to capitalize on previous ones as an opener"
6354,168882,1.58584E+18,0,0,1,So which team is picking @SRazaB24 in @IPL ??? #SikandarRaza @ChennaiIPL @PunjabKingsIPL @LucknowIPL
6355,168883,1.58584E+18,0,0,1,@SRazaB24 Raza Bhai ipl mai aou 🙏
6356,168884,1.58584E+18,0,0,0,"@khushboo_c18 Sports is a business and based on the popularity it gets, players, coaches etc are paid. If you see leagues likes BBL, IPL , County cricket etc the pay varies because some leagues are more popular to the other."
6357,168885,1.58584E+18,0,0,0,"@bhogleharsha I would like to reiterate the fact that since the associate nations are not getting enough chances to play with established cricket nations,players like Raza,Muzarabani,Madhevere should be included in IPL. The learnings they would get just by being part of the mix would be great!"
6358,168886,1.58584E+18,0,0,0,"@DennisCricket_ You wish!
After the Zimbabwe debacle I wonder if any Paki cricketer has the confidence to get drawn in an IPL auction."
6359,168888,1.58584E+18,0,0,0,@Akshacriccrazy Against NED also fail. Will never fire except IPL
6360,168889,1.58584E+18,0,0,0,@AMIT_GUJJU Only IPL hero. No notable performance in T20 Internationals
6361,168890,1.58584E+18,0,0,0,
6362,168891,1.58584E+18,0,0,1,"@kalki_ish Gujarat IPL Isley jeeta cz players ache the. Simple.

Plus all these Ambanis, Adanis, Tatas are Gujjus based in Mumbai"
6363,168892,1.58584E+18,0,0,1,@Avneeshamethi @MBargawen @IamAjaySehrawat IPL or International Cricket me frk bhi hai kuch
6364,168893,1.58584E+18,0,0,1,
6365,168894,1.58584E+18,0,0,0,
6366,168895,1.58584E+18,0,0,0,@aaronbcj @IndiaOurHome1 Atleast 1 or 2 get a chance to play in ipl 2023
6367,168899,1.58584E+18,0,0,1,@mufaddal_vohra Looks like Raza will get IPL entry
6368,168900,1.58584E+18,2,0,1,@Jateenkumar14 @TukTuk_Academy U r right  kl rahul is a nightmaire for bowlers but only in ipl. In every big matches he flops. He can only play in ipl not on the world stage. Just pray for him that atleast he will be able to score in upcomming matches bcoz many people has lost trust from him.
6369,168902,1.58584E+18,2,1,1,@Proud2beRajput @Cricupdatesfast @P_Prabhakaran_ Kohli k tarah support pane layak is maharathi ne kiya kya h ipl me orange caps jeeti hai are isse jyada matches to lord shardul ne jeeta diye h bhai
6370,168904,1.58584E+18,2,1,0,@priyasamagod @ovshake42 Now I understood what you meant by stat. I thought I finally met someone on Twitter who would want Raza to play in IPL so that they could analyse his IPL stats. Even the most 'excel sheet type' people I know would not be excited about that. Phew! Huge burden off my back 😅
6371,168905,1.58584E+18,0,0,0,
6372,168906,1.58584E+18,0,0,0,@IPL @ShuklaRajiv can we sumhow ask IPL teams to pick atleast 1 player from associate nations in playing 11 apart from 4 foreign players. India can still do with 6 Indian players totaling to 60 in playing 11. this will seriously motivate nations to pick cricket and help them grow
6373,168907,1.58584E+18,1,1,1,@Nagasai26533823 Londo ko koi kaam nhi jab tak koi performance nhi dega team main nhi ayega Domistic dekh sanju ka Or KL Rahul ka International carrer IPL or domistic utha ke dekh Kon better hai chutiye aa jate hai Bina jane Kuch bhi kahne or Koi kaam nhi Kabhi pant ki jagah sanju to kabhi rahul
6374,168910,1.58583E+18,0,0,0,"@MahimGupta1982 @aravint_2107 It's so simple more country participant in football wc so it's obvious they will earn more money. More matches=more money likewise in ipl there are more matches so from there it will earn more  money then t20 wc,leaving sponshor aside."
6375,168912,1.58583E+18,0,0,0,I hope @IPL frenchisee will look forward to took @SRazaB24 into their side and other associate nation players. It's Highly demanding time develop and expand cricket in entire world. Bilateral series only could help in achieving this goal.
6376,168913,1.58583E+18,2,1,1,@DennisCricket_ IPL ke sapne mat dekh baba tu
6377,168914,1.58583E+18,0,0,1,@rishabpantclub @SushantNMehta Yaa sure K L Rahul ko sirf IPL Khel ne k liye rakho
6378,168916,1.58583E+18,0,0,0,@Rutvikbhushan @Nik01004730 @JayShah @IPL @BCCIWomen Let us at least try giving equity when it is possible. Let's share wealth where there is actual money.
6379,168918,1.58583E+18,0,0,1,"@klrahul Public bol rhi he ke aap bs Ipl ke liye bne he bs sir aap public ko btado ki aap hr match ke liye bne ho aap klassic ho perfect ho please sir request 😔😔😔🙏🏻🙏🏻🙏🏻🙇🏻
I am very very big fan of you ❤️
@klrahul"
6380,168919,1.58583E+18,0,0,0,"@Cricupdatesfast Only IPL player, not for international player"
6381,168924,1.58583E+18,0,0,1,@AMIT_GUJJU He is the greatest IPL player 🙈
6382,168925,1.58583E+18,2,1,1,"K.l Rahul ji bas karo
This is international cricket
Not for IPL
Aap wapis ghar jaye or shaddi kar ke ghar basaye
Aapki girlfriend waiting me hai
Go to ready fast for flight in waiting for you"
6383,168926,1.58583E+18,0,0,0,@iamsrk Hope you will not name your women ipl team as Night Riders ;)
6384,168927,1.58583E+18,0,0,1,@DennisCricket_ Rona aur Bheek mangna band ni hoga inka..jab ni khilate hai to baad me ye kyun bolte ho ki PSL is better tha IPL...ab ro raha hai ki IPL me ni khilate....
6385,168928,1.58583E+18,0,0,1,@HailKingKohli Did you forgot how he expressed his attitude towards kohli in IPL 2020?
6386,168929,1.58583E+18,0,0,0,@desimojito Been saying this for a long time … DK is in the team for only Nidhas trophy fluke and some small IPL contributions here n there
6387,168930,1.58583E+18,0,0,1,@Tituyad32644546 @JaikyYadav16 पहले आप सिर्फ ipl देखते थे। Icc के मैच दो साल से ही देख रहे हैं।
6388,168931,1.58583E+18,0,0,1,
6389,168932,1.58583E+18,0,0,0,"@barvesindia It is superb news. Am sure with the IPL, there will be more viewership too."
6390,168933,1.58583E+18,0,0,0,@may_i_come_inn @krirapremi @cheeku72_ @imVkohli With most common sense I am saying tell me when your Virat wins trophies in all formats. If not then don't say him as best captain and compare with Dhoni. First ask him to win IPL cup
6391,168935,1.58583E+18,0,0,0,@DennisCricket_ We don't want to play Fixer IPL thank you
6392,168936,1.58583E+18,0,0,0,"@SushantNMehta @babarazam258 Hate to say this- Ind vs Ned was boring, real exciting match was Zim vs Pak😀, this guy called Raza is special, hope IPL teams are 👀"
6393,168937,1.58583E+18,2,1,1,@klrahul @imVkohli C*hutiya Batsman...  IPL khel jaake
6394,168939,1.58583E+18,2,0,1,"@AMIT_GUJJU He simply want to act in Bollywood... too lazy to bat also, he knows, its only IPL that matters."
6395,168940,1.58583E+18,0,0,0,@JayShah @BCCIWomen @JayShah how about IPL for girls??😊
6396,168941,1.58583E+18,0,0,1,@dangerfield777 @vyrok1 IPL teams 👀
6397,168943,1.58583E+18,1,1,1,"इक  बगल मे वर्ल्ड कप  होगा इक बगल  मे IPL की ट्रॉफीयां ।
इक बगल मे नीली टोपी होगी इक बगल मे सन्तरीयां II
हम नीली को भुला सन्तरी की तरफ खो जाएंगे I
और वर्ल्ड कप से कह दो IPL मे प्लेयर ऑफ टूर्नामेंट बन के  आयेंगे II
-केले राहुल 
#INDvNED"
6398,168944,1.58583E+18,0,0,0,"Still people think Raza doesn't deserve IPL contract ?

Champion with the bat and champion with the ball . Brilliant fielder,  clutch mindset . What else do you need to get an IPL contract ?"
6399,168945,1.58583E+18,0,0,0,"@AMIT_GUJJU True, he plays only in ipl not for India and these selector projecting him as future captain"
6400,168946,1.58583E+18,0,0,0,by that i mean i'm gonna shave my body and zap my limbs with the ipl thing because i forgot to do that last week and now i feel like i have to
6401,168947,1.58583E+18,0,0,1,@RVCJ_FB Fir bhi ye IPL me bahut mahange bikte🤭🤗
6402,168948,1.58583E+18,0,0,1,@SushantNMehta @YaariSports KL RAHUL unnecessarily giving pressure to other Indian batters he is just player of IPL
6403,168950,1.58582E+18,0,0,0,@JayShah @girishs2 @BCCIWomen Why not Women’s IPL ? Pl think
6404,168951,1.58582E+18,0,0,0,"@akhilpkumar1997 when Ind lost 21 t20, 22 Asia cup badly they trolled us.
When we lose in semis(14,16,15,19 wc)21 test final they enjoy it.
They forget to focus on their team.
They focus on virat and india failure.
Pak deserve this. Always think about PSL &gt; IPL. #T20WorldCup"
6405,168953,1.58582E+18,2,1,1,@GautamGambhir क्रिकेटर मेंढक IPL खत्म होने के बाद।
6406,168954,1.58582E+18,0,0,0,
6407,168955,1.58582E+18,0,0,0,"@sureshrj032589 @bbctamil Sure ,if they do similar like Ipl ,more ppl will start watching their play."
6408,168956,1.58582E+18,0,0,1,
6409,168957,1.58582E+18,0,0,0,
6410,168958,1.58582E+18,2,1,1,@ArfaSays_ Ipl me oker jaise great bhare padan hai..🤣🤣
6411,168959,1.58582E+18,0,0,1,@GautamGambhir Jab janta me kaam karte hai tabhi chahre par dhool jama hoti hai par aap pareshan naa ho in sabse app commentary kariye aur IPL par dhayn dijiye
6412,168960,1.58582E+18,2,1,1,@MuhammadAsif26_ Haa...Ab Umpire Bhi IPL khelega Chutiya Sala Fixer.
